Overview,Sentiment_Score,Valence_Score,Arousal_Score,Dominance_Score,Tempo
"In order to power the city, monsters have to scare children so that they scream. However, the children are toxic to the monsters, and after a child gets through, 2 monsters realize things may not be what they think.",0.0,0.6321999999999999,0.5141333333333333,0.5288666666666667,0.0
Concurrent theatrical ending of the TV series Shin seiki evangerion (1995).,0.0,0.5566666666666666,0.48550000000000004,0.4704999999999999,0.0
The people of a small village in Victorian India stake their future on a game of cricket against their ruthless British rulers.,-0.32999999999999996,0.56125,0.5501250000000001,0.466875,0.14736842105263157
A boy who communicates with spirits seeks the help of a disheartened child psychologist.,0.0,0.5392,0.48579999999999995,0.4628,0.0
"A baby boy, discovered in 1900 on an ocean liner, grows into a musical prodigy, never setting foot on land.",0.0,0.7030000000000001,0.42185714285714276,0.5315714285714286,0.0
An insurance salesman discovers his whole life is actually a reality TV show.,0.1,0.7155714285714286,0.4792857142857142,0.6834285714285714,0.04
Matko and his son Zare live on the banks of the Danube river and get by through hustling and basically doing anything to make a living. In order to pay off a business debt Matko agrees to marry off Zare to the sister of a local gangster.,0.06818181818181818,0.6853571428571429,0.5209285714285714,0.6087142857142858,0.006198347107438016
"Jeff ""The Dude"" Lebowski, mistaken for a millionaire of the same name, seeks restitution for his ruined rug and enlists his bowling buddies to help get it.",0.0,0.5737,0.48830000000000007,0.461,0.0
"Two neighbors, a woman and a man, form a strong bond after both suspect extramarital activities of their spouses. However, they agree to keep their bond platonic so as not to commit similar wrongs.",0.21666666666666665,0.5860000000000001,0.4391818181818181,0.5435454545454546,0.027956989247311825
"Renton, deeply immersed in the Edinburgh drug scene, tries to clean up and get out, despite the allure of the drugs and influence of friends.",0.0888888888888889,0.609125,0.55025,0.587625,0.04242424242424243
Jerry Lundegaard's inept crime falls apart due to his and his henchmen's bungling and the persistent police work of the quite pregnant Marge Gunderson.,0.10416666666666666,0.4824285714285715,0.6438571428571429,0.6054285714285715,0.027777777777777773
"A group of Serbian socialists prepares for the war in a surreal underground filled by parties, tragedies, love and hate.",0.08749999999999997,0.38171428571428573,0.6471428571428571,0.5534285714285715,0.11470588235294119
24 hours in the lives of three young men in the French suburbs the day after a violent riot.,-0.23333333333333336,0.41100000000000003,0.5858000000000001,0.4508,0.0625
"When Raj meets Simran in Europe, it isn't love at first sight but when Simran moves to India for an arranged marriage, love makes its presence felt.",0.4166666666666667,0.7959999999999999,0.48137500000000005,0.6641250000000001,0.08333333333333333
"A young man and woman meet on a train in Europe, and wind up spending one evening together in Vienna. Unfortunately, both know that this will probably be their only night together.",-0.13333333333333333,0.6056153846153846,0.4103846153846154,0.5223076923076924,0.03793103448275863
A model discovers a retired judge is keen on invading people's privacy.,0.0,0.5556666666666666,0.4649999999999999,0.6308333333333334,0.0
"Two melancholy Hong Kong policemen fall in love: one with a mysterious female underworld figure, the other with a beautiful and ethereal server at a late-night restaurant he frequents.",0.24500000000000002,0.5302,0.4273333333333333,0.4441333333333333,0.11346153846153847
A pragmatic paleontologist visiting an almost complete theme park is tasked with protecting a couple of kids after a power failure causes the park's cloned dinosaurs to run loose.,-0.09786324786324789,0.6728461538461539,0.4735384615384616,0.5443076923076924,0.03500986193293886
A man's coerced confession to an I.R.A. bombing he did not commit results in the imprisonment of his father as well. An English lawyer fights to free them.,0.2,0.429125,0.63575,0.6272499999999999,0.016
Two boys meet at an opera training school in Peking in 1924. Their resulting friendship will span nearly 70 years and will endure some of the most troublesome times in China's history.,0.3,0.6255999999999999,0.45573333333333327,0.5876666666666667,0.041379310344827586
"A young woman becomes the fourth wife of a wealthy lord, and must learn to live with the strict rules and tensions within the household.",0.18409090909090908,0.7102222222222222,0.4863333333333334,0.6686666666666666,0.06239669421487603
Maverick teacher John Keating uses poetry to embolden his boarding school students to new heights of self-expression.,0.13636363636363635,0.6755555555555556,0.4480000000000001,0.58,0.01948051948051948
"After the death of one of his friends, a writer recounts a childhood journey with his friends to find the body of a missing boy.",-0.2,0.6786000000000001,0.49110000000000004,0.5176999999999999,0.009090909090909092
"Chris Taylor, a neophyte recruit in Vietnam, finds himself caught in a battle of wills between two sergeants, one good and the other evil. A shrewd examination of the brutality of war and the duality of man in conflict.",-0.1416666666666667,0.39714285714285713,0.5970714285714286,0.5565,0.09444444444444444
"Travis Henderson, an aimless drifter who has been missing for four years, wanders out of the desert and must reconnect with society, himself, his life, and his family.",-0.2,0.5615454545454546,0.40709090909090917,0.4939090909090909,0.016
Warrior and pacifist Princess Nausicaä desperately struggles to prevent two warring nations from destroying themselves and their dying planet.,-0.4,0.4925,0.51875,0.6231249999999999,0.09999999999999999
A research team in Antarctica is hunted by a shape-shifting alien that assumes the appearance of its victims.,-0.25,0.5883333333333333,0.5028333333333334,0.5703333333333332,0.03333333333333333
A confined but troubled rock star descends into madness in the midst of his physical and social isolation from everyone.,-0.15555555555555556,0.4545555555555556,0.4511111111111111,0.4713333333333333,0.06274509803921569
"The story of Brian Sweeney Fitzgerald, an extremely determined man who intends to build an opera house in the middle of a jungle.",-0.0625,0.63475,0.451125,0.60825,0.0125
"Two young Swedish children experience the many comedies and tragedies of their family, the Ekdahls.",0.3,0.6544,0.5298,0.5658,0.09166666666666667
"A blade runner must pursue and terminate four replicants who stole a ship in space, and have returned to Earth to find their creator.",0.0,0.547076923076923,0.5032307692307691,0.5435384615384615,0.0
"A Victorian surgeon rescues a heavily disfigured man who is mistreated while scraping a living as a side-show freak. Behind his monstrous façade, there is revealed a person of kindness, intelligence and sophistication.",-0.30000000000000004,0.4858571428571428,0.598642857142857,0.5782142857142858,0.04000000000000001
"Born on the original Christmas in the stable next door to Jesus Christ, Brian of Nazareth spends his life being mistaken for a messiah.",0.1875,0.7274,0.4691000000000001,0.6439999999999999,0.03571428571428571
An in-depth examination of the ways in which the U.S. Vietnam War impacts and disrupts the lives of people in a small industrial town in Pennsylvania.,-0.25,0.49525,0.52175,0.5890000000000001,0.021739130434782608
A small-time boxer gets a supremely rare chance to fight a heavy-weight champion in a bout in which he strives to go the distance for his self-respect.,0.3,0.5600666666666665,0.5236,0.5946,0.024999999999999998
A television network cynically exploits a deranged former anchor's ravings and revelations about the news media for its own profit.,0.0,0.6065,0.48837500000000006,0.541125,0.10588235294117646
An Irish rogue wins the heart of a rich widow and assumes her dead husband's aristocratic position in 18th-century England.,0.11875000000000001,0.5084444444444444,0.5067777777777778,0.5885555555555556,0.10294117647058823
"A dying man in his forties remembers his past. His childhood, his mother, the war, personal moments and things that tell of the recent history of all the Russian nation.",-0.0625,0.553,0.4454545454545454,0.5407272727272726,0.018518518518518517
"A private detective hired to expose an adulterer finds himself caught up in a web of deceit, corruption, and murder.",0.0,0.30625,0.69025,0.564375,0.0
"During the Great Depression, a con man finds himself saddled with a young girl who may or may not be his daughter, and the two forge an unlikely partnership.",0.13333333333333333,0.5751818181818181,0.40236363636363637,0.4407272727272727,0.057692307692307696
"When a woman dying of cancer in early twentieth-century Sweden is visited by her two sisters, long-repressed feelings between the siblings rise to the surface.",0.1,0.3965,0.42330000000000007,0.5065,0.009090909090909092
A psychologist is sent to a station orbiting a distant planet in order to discover what has caused the crew to go insane.,-0.55,0.5073636363636363,0.48754545454545456,0.5586363636363636,0.06
After professional hitman Jef Costello is seen by witnesses his efforts to provide himself an alibi drive him further into a corner.,0.05,0.6174,0.49539999999999995,0.6564,0.005263157894736842
"A laid back Southern man is sentenced to two years in a rural prison, but refuses to conform.",0.0,0.4737142857142858,0.3505714285714286,0.41314285714285715,0.0
A nurse is put in charge of a mute actress and finds that their personae are melding together.,0.0,0.5738333333333333,0.4595,0.5533333333333333,0.0
"The life, times and afflictions of the fifteenth-century Russian iconographer St. Andrei Rublev.",0.0,0.605,0.4136666666666667,0.6659999999999999,0.0
"In the 1950s, fear and violence escalate as the people of Algiers fight for independence from the French government.",0.0,0.4635714285714286,0.706857142857143,0.6871428571428572,0.0
The guests at an upper-class dinner party find themselves unable to leave.,-0.5,0.6354285714285713,0.48628571428571427,0.4834285714285715,0.05555555555555555
A former child star torments her paraplegic sister in their decaying Hollywood mansion.,0.0,0.6281666666666667,0.44049999999999995,0.4645000000000001,0.0
"A crafty samurai helps a young man and his fellow clansmen save his uncle, who has been framed and imprisoned by a corrupt superintendent.",0.0,0.495375,0.5625,0.649375,0.05238095238095238
A senator returns to a western town for the funeral of an old friend and tells the story of his origins.,0.05,0.5245000000000001,0.4033333333333333,0.6345,0.011111111111111112
"In WW2, twelve year old Soviet orphan Ivan Bondarev works for the Soviet army as a scout behind the German lines and strikes a friendship with three sympathetic Soviet officers.",0.04999999999999999,0.5315714285714286,0.43735714285714283,0.5340714285714286,0.05555555555555555
"An innocent yet pampered young virgin and her family's pregnant and jealous servant set out to deliver candles to church, but only one returns from events that transpire in the woods along the way.",0.23333333333333334,0.5876923076923077,0.39615384615384625,0.454,0.03763440860215053
"Based on a real-life case in 1925, two great lawyers argue the case for and against a science teacher accused of the crime of teaching evolution.",0.8,0.5549230769230769,0.5296153846153845,0.6483076923076923,0.06956521739130435
"A young boy, left without attention, delves into a life of petty crime.",0.05,0.4586,0.6128,0.5650000000000001,0.01
"After a Jewish prince is betrayed and sent into slavery by a Roman friend, he regains his freedom and comes back for revenge.",0.0,0.5275000000000001,0.592625,0.5595,0.0
"Lured by gold, two greedy peasants unknowingly escort a princess and her general across enemy lines.",0.05000000000000002,0.588625,0.52225,0.5717500000000001,0.0076923076923076945
A waifish prostitute wanders the streets of Rome looking for true love but finds only heartbreak.,0.2833333333333333,0.56775,0.60625,0.5305,0.07692307692307693
"A war-hardened general, egged on by his ambitious wife, works to fulfill a prophecy that he would become lord of Spider's Web Castle.",0.15000000000000002,0.5845000000000001,0.5521428571428572,0.6463571428571429,0.027500000000000004
"British POWs are forced to build a railway bridge across the river Kwai for their Japanese captors, not knowing that the allied forces are planning to destroy it.",-0.125,0.5915,0.5279,0.6537,0.032
An ex-prize fighter turned longshoreman struggles to stand up to his corrupt union bosses.,-0.5,0.5537142857142857,0.5624285714285715,0.6045714285714284,0.045454545454545456
"In a decrepit South American village, four men are hired to transport an urgent nitroglycerine shipment without the equipment that would make it safe.",0.25,0.5723636363636364,0.4563636363636364,0.4926363636363637,0.023809523809523808
"A frustrated former big-city journalist now stuck working for an Albuquerque newspaper exploits a story about a man trapped in a cave to rekindle his career, but the situation quickly escalates into an out-of-control circus.",-0.14166666666666666,0.5735624999999999,0.5341250000000001,0.5591250000000001,0.04427083333333333
A psychopathic criminal with a mother complex makes a daring break from prison and leads his old gang in a chemical plant payroll heist.,-0.19999999999999998,0.40315384615384614,0.6013076923076922,0.553923076923077,0.05714285714285715
"Pulp novelist Holly Martins travels to shadowy, postwar Vienna, only to find himself investigating the mysterious death of an old friend, Harry Lime.",0.03333333333333333,0.4727,0.42329999999999995,0.4511,0.01
A young ballet dancer is torn between the man she loves and her pursuit to become a prima ballerina.,0.1,0.6097142857142858,0.5514285714285714,0.47828571428571426,0.00625
"Two employees at a gift shop can barely stand each other, without realizing that they are falling in love through the post as each other's anonymous pen pal.",0.075,0.5950714285714286,0.3764285714285715,0.42892857142857144,0.064
A self-conscious woman juggles adjusting to her new role as an aristocrat's wife and avoiding being intimidated by his first wife's spectral presence.,0.19318181818181818,0.6525833333333332,0.48499999999999993,0.5533333333333333,0.038636363636363635
"A naive man is appointed to fill a vacancy in the United States Senate. His plans promptly collide with political corruption, but he doesn't back down.",-0.1138888888888889,0.4365,0.49349999999999994,0.5630000000000001,0.01642512077294686
A manipulative woman and a roguish man conduct a turbulent romance during the American Civil War and Reconstruction periods.,0.0,0.43999999999999995,0.6571428571428571,0.6294285714285713,0.0
"During WWI, two French soldiers are captured and imprisoned in a German P.O.W. camp. Several escape attempts follow until they are eventually sent to a seemingly inescapable fortress.",0.0,0.494,0.501,0.525875,0.0
"A renegade reporter and a crazy young heiress meet on a bus heading for New York, and end up stuck with each other when the bus leaves them behind at one of the stops.",-0.17772727272727273,0.4662307692307692,0.47946153846153844,0.4558461538461539,0.0878299120234604
"In 1431, Jeanne d'Arc is placed on trial on charges of heresy. The ecclesiastical jurists attempt to force Jeanne to recant her claims of holy visions.",0.0,0.5387500000000001,0.50175,0.577375,0.0
The Tramp finds work and the girl of his dreams at a circus.,0.0,0.604,0.5395,0.4735,0.0
An allegorical tale about a man fighting the good and evil within him. Both sides are made flesh - one a sophisticated woman he is attracted to and the other his wife.,0.01874999999999999,0.5819,0.49610000000000004,0.5328000000000002,0.1560344827586207
"When Union spies steal an engineer's beloved locomotive, he pursues it single-handedly and straight through enemy lines.",0.44999999999999996,0.5091249999999999,0.5387500000000001,0.59725,0.12857142857142856
"Hypnotist Dr. Caligari uses a somnambulist, Cesare, to commit murders.",0.0,0.4275,0.492,0.5589999999999999,0.0
A man is embarrassed when he finds out his mother is pregnant.,0.3333333333333333,0.6266666666666666,0.5803333333333334,0.5026666666666667,0.037037037037037035
"The story of Togo, the sled dog who led the 1925 serum run yet was considered by most to be too small and weak to lead such an intense race.",0.015000000000000003,0.5411818181818181,0.4558181818181819,0.45945454545454556,0.07222222222222223
"When Iraq invades Kuwait in August 1990, a callous Indian businessman becomes the spokesperson for more than 170,000 stranded countrymen.",0.5,0.483,0.44279999999999997,0.4968,0.058823529411764705
An Indian man with a magnanimous heart takes a young mute Pakistani girl back to her homeland to reunite her with her family.,0.05,0.6371666666666667,0.4041666666666666,0.5745,0.01
"An elite counter-intelligence unit learns of a plot, masterminded by a maniacal madman. With the clock ticking, it's up to them to track the terrorists' international tentacles and prevent them from striking at the heart of India.",0.25,0.5094285714285715,0.585642857142857,0.6085714285714285,0.029411764705882353
"While navigating their careers in Los Angeles, a pianist and an actress fall in love while attempting to reconcile their aspirations for the future.",0.25,0.7106666666666667,0.5561666666666668,0.5790000000000001,0.047619047619047616
"A five-year-old Indian boy is adopted by an Australian couple after getting lost hundreds of kilometers from home. 25 years later, he sets out to find his lost family.",0.0,0.6116666666666667,0.4415555555555556,0.43244444444444446,0.0
"An astronaut becomes stranded on Mars after his team assume him dead, and must rely on his ingenuity to find a way to signal to Earth that he is alive.",-0.05,0.6080769230769231,0.4527692307692307,0.5430769230769231,0.018518518518518517
"In a city of anthropomorphic animals, a rookie bunny cop and a cynical con artist fox must work together to uncover a conspiracy.",-0.6,0.5330769230769231,0.5536923076923077,0.5391538461538462,0.06
"In ancient India, an adventurous and daring man becomes involved in a decades-old feud between two warring peoples.",0.5,0.5276,0.5902000000000001,0.5176,0.06666666666666667
"Found inside a shining stalk of bamboo by an old bamboo cutter and his wife, a tiny girl grows rapidly into an exquisite young lady. The mysterious young princess enthralls all who encounter her, but ultimately she must confront her fate, the punishment for her crime.",0.18571428571428575,0.57965,0.5373999999999999,0.53825,0.05581395348837209
"Based on the New York Times bestseller, this movie tells the incredibly inspiring and heartwarming story of August Pullman, a boy with facial differences who enters the fifth grade, attending a mainstream elementary school for the first time.",0.23727272727272725,0.6552142857142857,0.43321428571428566,0.5792142857142857,0.0835064935064935
A coming-of-age story based on the lives of street rappers in Mumbai.,0.0,0.61525,0.34325,0.525,0.0
A gang of con-men rob prominent rich businessmen and politicians by posing as C.B.I and income tax officers.,0.4375,0.4502857142857143,0.6672857142857141,0.6431428571428571,0.06666666666666667
A 20-something supervising staff member of a residential treatment facility navigates the troubled waters of that world alongside her co-worker and longtime boyfriend.,-0.5,0.5963636363636364,0.4273636363636364,0.573090909090909,0.05
"Only a short time after the first raid, Rama goes undercover with the thugs of Jakarta and plans to bring down the syndicate and uncover the corruption within his police force.",0.023611111111111104,0.4438333333333333,0.549,0.5840000000000001,0.02896825396825397
"During World War II, the English mathematical genius Alan Turing tries to crack the German Enigma code with help from fellow mathematicians.",-0.025,0.5396,0.5145000000000001,0.5861999999999999,0.010526315789473684
A group of intergalactic criminals must pull together to stop a fanatical warrior with plans to purge the universe.,0.0,0.4979,0.5766,0.6078000000000001,0.0
"Young Blade Runner K's discovery of a long-buried secret leads him to track down former Blade Runner Rick Deckard, who's been missing for thirty years.",-0.13111111111111112,0.4543999999999999,0.5026,0.5055333333333334,0.07323232323232322
"In a near future, a lonely writer develops an unlikely relationship with an operating system designed to meet his every need.",-0.125,0.6346666666666666,0.4298888888888889,0.5307777777777778,0.07222222222222222
"The story of the legendary British rock band Queen and lead singer Freddie Mercury, leading up to their famous performance at Live Aid (1985).",0.40909090909090906,0.7140769230769232,0.5603076923076922,0.6763076923076922,0.13636363636363638
A frontiersman on a fur trading expedition in the 1820s fights for survival after being mauled by a bear and left for dead by members of his own hunting team.,0.13333333333333333,0.4574,0.6082000000000001,0.5662999999999999,0.037037037037037035
An introvert freshman is taken under the wings of two seniors who welcome him to the real world,0.5,0.6872,0.44580000000000003,0.5952,0.12000000000000001
"After a prison riot, former-Captain Nascimento, now a high ranking security officer in Rio de Janeiro, is swept into a bloody political dispute that involves government officials and paramilitary groups.",-0.21333333333333335,0.3755,0.6576666666666667,0.7158333333333333,0.07111111111111111
"The story of King George VI, his impromptu ascension to the throne of the British Empire in 1936, and the speech therapist who helped the unsure monarch overcome his stammer.",0.0,0.6015454545454545,0.6008181818181818,0.7143636363636363,0.0
"An aspiring author during the civil rights movement of the 1960s decides to write a book detailing the African American maids' point of view on the white families for which they work, and the hardships they go through on a daily basis.",0.0,0.6733333333333335,0.3821666666666666,0.56225,0.0
"A wisecracking mercenary gets experimented on and becomes immortal but ugly, and sets out to track down the man who ruined his looks.",-0.42777777777777776,0.33583333333333326,0.5906666666666667,0.45100000000000007,0.08555555555555557
The mysterious disappearance of a kindergarten teacher during a picnic in the north of Iran is followed by a series of misadventures for her fellow travelers.,0.0,0.5972500000000001,0.46462499999999995,0.47875,0.0
"After breaking up with his childhood sweetheart, a young man finds solace in drugs. Meanwhile, a teenage girl is caught in the world of prostitution. Will they be destroyed, or will they find redemption?",0.05,0.5634166666666666,0.486,0.5249166666666667,0.0064516129032258064
"During the Japanese invasion of China, a wealthy martial artist is forced to leave his home when his city is occupied. With little means of providing for themselves, Ip Man and the remaining members of the city must find a way to survive.",0.002499999999999991,0.5883157894736842,0.4908947368421053,0.5516842105263159,0.049375
An Indian Muslim man with Asperger's syndrome takes a challenge to speak to the President of the United States seriously and embarks on a cross-country journey.,-0.3333333333333333,0.622125,0.5467500000000001,0.6377499999999999,0.02898550724637681
Story of 40-man Turkish task force who must defend a relay station.,0.0,0.6209999999999999,0.5031428571428572,0.6117142857142858,0.0
"A Mumbai teenager reflects on his life after being accused of cheating on the Indian version of ""Who Wants to be a Millionaire?"".",0.2,0.67,0.5493333333333333,0.6188333333333335,0.02
"A committed dancer struggles to maintain her sanity after winning the lead role in a production of Tchaikovsky's ""Swan Lake"".",0.5,0.6799999999999999,0.46849999999999997,0.6013,0.058823529411764705
"In 1997 Rio de Janeiro, Captain Nascimento has to find a substitute for his position while trying to take down drug dealers and criminals before the Pope visits.",-0.15555555555555559,0.525875,0.512125,0.522875,0.012444444444444447
Earth's mightiest heroes must come together and learn to fight as a team if they are going to stop the mischievous Loki and his alien army from enslaving humanity.,-0.25,0.5774166666666667,0.5240000000000001,0.6399166666666666,0.019230769230769232
A precocious and outspoken Iranian girl grows up during the Islamic Revolution.,0.0,0.4656666666666667,0.6416666666666666,0.5963333333333334,0.0
"In 1985 Dallas, electrician and hustler Ron Woodroof works around the system to help AIDS patients get the medication they need after he is diagnosed with the disease.",0.0,0.524,0.5287999999999999,0.5328,0.0
A struggling salesman takes custody of his son as he's poised to begin a life-changing professional career.,0.1,0.7085,0.5385,0.6829999999999999,0.0071428571428571435
"A fisherman, a smuggler, and a syndicate of businessmen match wits over the possession of a priceless diamond.",1.0,0.606,0.62075,0.690625,0.06666666666666667
Jason Bourne dodges a ruthless C.I.A. official and his Agents from a new assassination program while searching for the origins of his life as a trained killer.,-0.4318181818181818,0.519888888888889,0.6611111111111111,0.6445555555555557,0.09469696969696968
A transient young man breaks into empty homes to partake of the vacationing residents' lives for a few days.,-0.06666666666666667,0.4843333333333333,0.41466666666666674,0.38000000000000006,0.03125
"A movie that explores the dark and miserable town, Basin City, tells the story of three different people, all caught up in violent corruption.",-0.4875,0.474,0.47108333333333335,0.48641666666666666,0.13333333333333333
The true story of Elle editor Jean-Dominique Bauby who suffers a stroke and has to live with an almost totally paralyzed body; only his left eye isn't paralyzed.,-0.01893939393939394,0.6763999999999999,0.43479999999999996,0.5822999999999998,0.0729090909090909
A slick young Turk kidnapped by extraterrestrials shows his great « humanitarian spirit » by outwitting the evil commander-in-chief of the planet of G.O.R.A.,-0.0875,0.5278888888888891,0.5608888888888889,0.6773333333333332,0.18452380952380953
A rat who can cook makes an unusual alliance with a young kitchen worker at a famous restaurant.,0.26666666666666666,0.6763333333333335,0.4828888888888889,0.5238888888888888,0.07333333333333333
"After earning 00 status and a licence to kill, Secret Agent James Bond sets out on his first mission as 007. Bond must defeat a private banker funding terrorists in a high-stakes game of poker at Casino Royale, Montenegro.",-0.1375,0.5206666666666667,0.5843333333333333,0.6219444444444444,0.058333333333333334
"The Bride continues her quest of vengeance against her former boss and lover Bill, the reclusive bouncer Budd, and the treacherous, one-eyed Elle.",0.0,0.4796666666666667,0.6617777777777777,0.6121111111111112,0.0
"In the Russian wilderness, two brothers face a range of new, conflicting emotions when their father - a man they know only through a single photograph - resurfaces.",0.016233766233766232,0.5497,0.3806999999999999,0.5042,0.01662337662337662
A boy is raised by a Buddhist monk in an isolated floating temple where the years pass like the seasons.,0.0,0.549,0.3094285714285715,0.47328571428571437,0.0
"The factual story of Spaniard Ramon Sampedro, who fought a thirty-year campaign in favor of euthanasia and his own right to die.",0.44285714285714284,0.5363333333333333,0.4833333333333333,0.512888888888889,0.048120300751879695
"The story of James J. Braddock, a supposedly washed-up boxer who came back to become a champion and an inspiration in the 1930s.",0.0,0.656,0.5637142857142857,0.6572857142857143,0.0
"Naina, an introverted, perpetually depressed girl's life changes when she meets Aman. But Aman has a secret of his own which changes their lives forever. Embroiled in all this is Rohit, Naina's best friend who conceals his love for her.",0.32999999999999996,0.5962857142857143,0.538,0.5718571428571428,0.12432432432432432
"A story between a mole in the police department and an undercover cop. Their objectives are the same: to find out who is the mole, and who is the cop.",0.0,0.5007777777777778,0.5566666666666666,0.6238888888888889,0.0
"Blacksmith Will Turner teams up with eccentric pirate ""Captain"" Jack Sparrow to save his love, the governor's daughter, from Jack's former pirate allies, who are now undead.",0.16666666666666666,0.5482142857142857,0.5663571428571429,0.6143571428571429,0.041666666666666664
A frustrated son tries to determine the fact from fiction in his dying father's life.,-0.39999999999999997,0.546875,0.49824999999999997,0.586,0.05833333333333332
"A family of undercover superheroes, while trying to live the quiet suburban life, are forced into action to save the world.",-0.012727272727272736,0.6716999999999999,0.5305,0.6202,0.0595959595959596
"A young man sees a drunk, cute woman standing too close to the tracks at a metro station in Seoul and pulls her back. She ends up getting him into trouble repeatedly after that, starting on the train.",-0.016666666666666673,0.4906666666666667,0.524,0.43822222222222224,0.07142857142857144
"A woman on the run from the mob is reluctantly accepted in a small Colorado community in exchange for labor, but when a search visits the town she finds out that their support has a price.",-0.25,0.5940000000000001,0.5164,0.5495,0.015151515151515152
Lives of residents in a small Anatolian village change when television is introduced to them,-0.25,0.621,0.38449999999999995,0.40225,0.041666666666666664
"After narrowly escaping a bizarre accident, a troubled teenager is plagued by visions of a man in a large rabbit suit who manipulates him to commit a series of crimes.",-0.02142857142857143,0.5115555555555555,0.5427777777777778,0.44555555555555565,0.08994708994708996
"An epic mosaic of interrelated characters in search of love, forgiveness, and meaning in the San Fernando Valley.",0.3,0.725125,0.45775000000000005,0.542625,0.07333333333333333
"An East European girl travels to the United States with her young son, expecting it to be like a Hollywood film.",0.05,0.6937142857142857,0.3685714285714286,0.49942857142857144,0.011111111111111112
An old man makes a long journey by lawnmower to mend his relationship with an ill brother.,-0.15,0.6051428571428571,0.47985714285714287,0.4942857142857143,0.049999999999999996
"A pop singer gives up her career to become an actress, but she slowly goes insane when she starts being stalked by an obsessed fan and what seems to be a ghost of her past.",-0.5125,0.5335833333333333,0.5530833333333334,0.4606666666666667,0.1015625
"At Helge's 60th birthday party, some unpleasant family truths are revealed.",-0.6499999999999999,0.7517499999999999,0.66975,0.4875,0.16249999999999998
"An emotive journey of a former school teacher, who writes letters for illiterate people, and a young boy, whose mother has just died, as they search for the father he never knew.",0.05,0.648909090909091,0.4889090909090909,0.5473636363636363,0.006896551724137932
A young boy befriends a giant robot from outer space that a paranoid government agent wants to destroy.,0.02500000000000001,0.43925,0.5951249999999999,0.642375,0.03333333333333333
"Two terminally ill patients escape from a hospital, steal a car and rush towards the sea.",-0.5,0.414875,0.55875,0.476625,0.038461538461538464
"Karl Childers, a simple man hospitalized since his childhood murder of his mother and her lover, is released to start a new life in a small town.",-0.03787878787878788,0.7133636363636364,0.4761818181818182,0.5549090909090909,0.02178030303030303
"Following the death of her adoptive parents, a successful young black optometrist establishes contact with her biological mother -- a lonely white factory worker living in poverty in East London.",0.09722222222222222,0.5470769230769231,0.48546153846153844,0.5612307692307692,0.07530864197530864
"In a future world devastated by disease, a convict is sent back in time to gather information about the man-made virus that wiped out most of the human population on the planet.",0.125,0.5123076923076924,0.4894615384615385,0.566076923076923,0.034482758620689655
A cyborg policewoman and her partner hunt a mysterious and powerful hacker called the Puppet Master.,0.15,0.5333749999999999,0.6318750000000001,0.65425,0.04615384615384615
"Jack Skellington, king of Halloween Town, discovers Christmas Town, but his attempts to bring Christmas to his home causes confusion.",0.0,0.6586666666666666,0.46388888888888885,0.5947777777777778,0.0
A weatherman finds himself inexplicably living the same day over and over again.,-0.3,0.7479999999999999,0.43,0.5863333333333334,0.12
"Based on the true life experiences of poet Jimmy Santiago Baca, the film focuses on step-brothers Paco and Cruz, and their bi-racial cousin Miklo.",0.35,0.7037777777777777,0.4548888888888889,0.5684444444444444,0.03333333333333333
"A prep school student needing money agrees to ""babysit"" a blind man, but the job is not at all what he anticipated.",-0.5,0.7239999999999999,0.4976666666666667,0.6111666666666667,0.05263157894736842
A kindhearted street urchin and a power-hungry Grand Vizier vie for a magic lamp that has the power to make their deepest wishes come true.,0.45,0.61675,0.5119166666666667,0.5850833333333333,0.10681818181818183
New Orleans District Attorney Jim Garrison discovers there's more to the Kennedy assassination than the official story.,0.3181818181818182,0.5495714285714286,0.55,0.6767142857142856,0.08116883116883115
A prince cursed to spend his days as a hideous monster sets out to regain his humanity by earning a young woman's love.,0.3,0.54325,0.6345000000000001,0.596875,0.015
"Lieutenant John Dunbar, assigned to a remote western Civil War outpost, befriends wolves and Indians, making him an intolerable aberration in the military.",-0.06666666666666667,0.4032,0.5757,0.6063,0.015000000000000003
"On the hottest day of the year on a street in the Bedford-Stuyvesant section of Brooklyn, everyone's hate and bigotry smolders and builds until it explodes into violence.",-0.8,0.4004285714285714,0.5168571428571429,0.4647142857142857,0.064
Selfish yuppie Charlie Babbitt's father left a fortune to his savant brother Raymond and a pittance to Charlie; they travel cross-country.,-0.25,0.6511000000000001,0.4896999999999999,0.6159,0.027777777777777776
A secret military project endangers Neo-Tokyo when it turns a biker gang member into a rampaging psychic psychopath who can only be stopped by two teenagers and a group of psychics.,-0.16666666666666666,0.5049230769230769,0.5306923076923077,0.6026153846153846,0.008928571428571428
"While home sick in bed, a young boy's grandfather reads him the story of a farmboy-turned-pirate who encounters numerous obstacles, enemies and allies in his quest to be reunited with his true love.",0.030952380952380936,0.6436153846153847,0.4345384615384616,0.5581538461538462,0.04797619047619048
An angel tires of overseeing human activity and wishes to become human when he falls in love with a mortal.,0.16666666666666666,0.7111428571428571,0.4762857142857143,0.6495714285714287,0.058823529411764705
"A French boarding school run by priests seems to be a haven from World War II until a new student arrives. He becomes the roommate of the top student in his class. Rivals at first, the roommates form a bond and share a secret.",0.09727272727272726,0.6237222222222223,0.45405555555555543,0.5782222222222223,0.052993348115299335
